Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,238712,899 South Plymouth Court Condominium Association,899 S. Plymouth Court,60605,LOOP,Multifamily Housing,263800,1980,1,32,10281348.9,6784700,,,,64.7,149.4,68.3,157.1,2255.4,8.5,41.870862,-87.628555,"(41.870862, -87.628555)"
2016,238595,Lake Shore Towers Cooperative Building Corporation,3920 N Lake Shore Drive,60613,LAKE VIEW,Multifamily Housing,91460,1968,1,1,1794950.8,21841898.2,,,,258.4,312.4,290.1,345.6,1491,16.3,41.95364371,-87.64557609,"(41.95364371, -87.64557609)"
2016,238554,336 Wellington Association,336 W Wellington,60657,LAKE VIEW,Multifamily Housing,135081,1967,1,72,2490950.4,12159338.8,,,,108.5,152.4,120.2,164.8,1105,8.2,41.93693671,-87.63850573,"(41.93693671, -87.63850573)"
2016,238480,Edgewater Plaza Condominium,5455 N Sheridan Rd,60640,EDGEWATER,Multifamily Housing,534230,1967,1,36,11475381.7,39505166.5,,,,95.4,145.1,101.7,150.1,4213.5,7.9,41.98162554,-87.65450215,"(41.98162554, -87.65450215)"
2016,238367,1300 Lake Shore Drive Condominium Association,1300 N Lake Shore Dr,60610,NEAR NORTH SIDE,Multifamily Housing,365977,1963,1,39,10890077,20780973.1,,,,86.5,153.1,92.1,156.4,3111,8.5,41.90617206,-87.6258565,"(41.90617206, -87.6258565)"
2016,238365,Vision On State Condominium Association,1255 S. State Street,60605,NEAR SOUTH SIDE,Multifamily Housing,275971,2007,1,18,11551902.6,13827999.2,,,,92,184,95.5,187.8,2863.7,10.4,41.86615018,-87.62696146,"(41.86615018, -87.62696146)"
2016,238355,Museum Park Tower 1 Condominium Association,1322 S. Prairie Ave,60605,NEAR SOUTH SIDE,Multifamily Housing,279381,2001,1,19,10338356.6,19049254.4,,,,105.2,187.8,112.9,193.2,2917.4,10.4,41.86523298,-87.62167499,"(41.86523298, -87.62167499)"
2016,238266,The Fordham Condominium Association,25 E Superior,60611,NEAR NORTH SIDE,Multifamily Housing,608329,2002,1,11,28336707.8,9980193.9,,10222536,,79.8,180.3,83.2,191.2,,,41.89530417,-87.62727758,"(41.89530417, -87.62727758)"
2016,238097,111 Morgan CA,111 S. Morgan Street,60607,NEAR WEST SIDE,Multifamily Housing,176538,2003,1,66,5782551.8,6187997.1,,,,67.8,139.7,69.9,139.1,1394.5,7.9,41.8796953,-87.65162494,"(41.8796953, -87.65162494)"
2016,238049,740 Fulton Condominium Association,740 W Fulton St,60661,NEAR WEST SIDE,Multifamily Housing,164230,2007,1,40,5845605.6,8508982.7,,,,87.4,166.2,91.6,169.3,1529.4,9.3,41.88719418,-87.64722371,"(41.88719418, -87.64722371)"
2016,237798,Stratford at South Commons Condominiums,2605 S. Indiana Avenue,60616,DOUGLAS,Multifamily Housing,216000,1971,2,68,3832829.3,15919599.9,,,,91.4,133.1,100.1,141.1,1552,7.2,41.84537939,-87.62167706,"(41.84537939, -87.62167706)"
2016,237722,(IL527) - The Darien,3100 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,325953,1950,1,86,3103568.8,19703521.2,,,,70,93.4,76.8,100.5,1618.6,5,41.93804047,-87.63807513,"(41.93804047, -87.63807513)"
2016,237422,Kingsbury on the Park,653 N. Kingsbury Street,60654,NEAR NORTH SIDE,Multifamily Housing,278000,2003,1,45,7542137.3,12944734.1,,,,73.7,134.1,79.7,140,2077.7,7.5,41.89367088,-87.64108373,"(41.89367088, -87.64108373)"
2016,237384,The Maple Tower Condominium Association,1035 N. Dearborn St.,60610,NEAR NORTH SIDE,Multifamily Housing,111748,2005,1,69,4340650.9,826032.6,,,,46.2,129.7,49,137.9,843.9,7.6,41.90163587,-87.62949064,"(41.90163587, -87.62949064)"
2016,237373,One East Scott (237373),1 East Scott St.,60610,NEAR NORTH SIDE,Multifamily Housing,182406,1968,1,1,5915036.4,40994033.8,,,,257.2,337.8,277,355.6,3267.7,17.9,41.90462486,-87.6282924,"(41.90462486, -87.6282924)"
2016,237359,Edgewater Beach Apartments,5555 N Sheridan Road,60640,EDGEWATER,Multifamily Housing,613400,1927,1,,7821436.8,42681501.7,,,,82.3,113.1,91,122.2,3708.7,6,41.98320653,-87.6546195,"(41.98320653, -87.6546195)"
2016,237018,Museum Park Lofts,125 East 13th Street,60605,NEAR SOUTH SIDE,Multifamily Housing,210953,2004,1,100,3176145.5,7918873,,,,52.6,86.7,56,88.9,1006,4.8,41.86555202,-87.62305024,"(41.86555202, -87.62305024)"
2016,236913,Lake Park Plaza Condominium Association,3930 N. Pine Grove Ave.,60613,LAKE VIEW,Multifamily Housing,491400,1969,1,65,10292066,29055223.5,,,,80.1,127.8,88,136.1,3440.3,7,41.95405095,-87.64853489,"(41.95405095, -87.64853489)"
2016,236822,21 W. Chestnut Condominium Association,21 W Chestnut St,60610,NEAR NORTH SIDE,Multifamily Housing,169377,1999,1,21,5381703.2,11138851.7,,,,97.5,168.8,106.1,177.8,1583.6,9.3,41.8977317,-87.62883489,"(41.8977317, -87.62883489)"
2016,236816,401 East Ontario Condominiums,401 East Ontario,60611,NEAR NORTH SIDE,Multifamily Housing,450000,1988,1,88,6242499.7,23262599.1,,,,65.6,97.8,70.3,101.3,2386.2,5.3,41.89320725,-87.61690825,"(41.89320725, -87.61690825)"
2016,236480,Thorndale Beach South Condominium Association,5855 N. Sheridan,60660,EDGEWATER,Multifamily Housing,287849,1967,1,12,17704700.8,,,,,61.5,193.1,65.5,205.5,3263.4,11.3,41.988847,-87.65469653,"(41.988847, -87.65469653)"
2016,236382,Randolph Place Residences Condominium Association,165 N Canal Street,60606,NEAR WEST SIDE,Multifamily Housing,749100,1922,1,96,13629524,20731281.4,,,,45.9,86.2,48,86.8,3613.3,4.8,41.88509416,-87.63939751,"(41.88509416, -87.63939751)"
2016,236366,1700 East 56th Street,1700 E 56th St,60637,HYDE PARK,Multifamily Housing,474807,1969,1,68,8473818,30234133.4,,,,81.5,122.9,89.6,130.6,3167.8,6.7,41.79375332,-87.5832183,"(41.79375332, -87.5832183)"
2016,236345,The Private Residences at Ontario Place Condominium Association,10 East Ontario,60611,NEAR NORTH SIDE,Multifamily Housing,572908,1983,1,22,38051852.3,7954395.6,,,,80.3,223.1,83.6,232.8,7436.3,13,41.893322,-87.62772,"(41.893322, -87.62772)"
2016,236031,City Centre Condominium,208 W. Washington Street,60606,LOOP,Multifamily Housing,390000,1934,1,87,6370811.3,15822699.6,,,,56.9,93.9,61,98.2,2014.7,5.2,41.883288,-87.634142,"(41.883288, -87.634142)"
2016,235970,5100 Marine Drive Condominium Association,5100 N Marine Dr,60640,UPTOWN,Multifamily Housing,276176,1969,1,64,10120340,6498552.8,,,,60.2,139.8,64.3,149.7,2210.6,8,41.97565447,-87.65244868,"(41.97565447, -87.65244868)"
2016,235845,The Elm at Clark,1122 N Clark St,60610,NEAR NORTH SIDE,Multifamily Housing,356786,1989,1,36,12321445.1,17789743.6,,,,84.4,160.8,91,167.7,3216,9,41.90237775,-87.63184484,"(41.90237775, -87.63184484)"
2016,235739,1000 Condominium Association,1000 North Lake Shore Plaza,60611,NEAR NORTH SIDE,Multifamily Housing,399022,1964,1,9,14726911.9,28463003.4,,,,108.2,190.8,114.8,197.7,4226.3,10.6,41.900978,-87.624275,"(41.900978, -87.624275)"
2016,235635,Hermitage on Huron Condominium (235635),70 West Huron Street,60654,NEAR NORTH SIDE,Multifamily Housing,263120,1985,1,1,6559085.5,44890256.1,,,,195.5,257.4,216.8,277.4,3593.3,13.7,41.89525082,-87.63086103,"(41.89525082, -87.63086103)"
2016,235438,Thorndale Beach North Condominium Association,5901 N Sheridan Rd,60660,EDGEWATER,Multifamily Housing,242688,1950,1,86,8555463.8,,,,,35.3,110.7,36.8,115.6,1577,6.5,41.98934226,-87.65478392,"(41.98934226, -87.65478392)"
2016,235137,2909 North Sheridan Condominium Homes,2909 N. Sheridan Rd.,60657,LAKE VIEW,Multifamily Housing,211777,1952,1,80,3562090.5,13133723.3,,,,78.8,117.9,84.2,121.3,1354.2,6.4,41.93470953,-87.63865509,"(41.93470953, -87.63865509)"
2016,235008,1400 Lake Shore Drive Condominium Association,1400 N Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,408250,1928,1,,11977976.1,5888522.2,,,,43.8,107.3,45.8,113.8,2520.6,6.2,41.90800039,-87.62632792,"(41.90800039, -87.62632792)"
2016,234897,55 East Erie Condominium Association,55 East Erie Street,60611,NEAR NORTH SIDE,Multifamily Housing,458666,2003,1,2,25612249.7,17208791.2,,12244476.1,,120.1,241.4,122.5,250.4,,,41.89394834,-87.6261195,"(41.89394834, -87.6261195)"
2016,234885,3033 Sheridan Tower Condominium Association,3033 N. Sheridan Road,60657,LAKE VIEW,Multifamily Housing,278604,1968,1,100,2929311.2,8142130.7,,,,39.7,63.7,43.6,67.7,972.4,3.5,41.93740992,-87.63907693,"(41.93740992, -87.63907693)"
2016,234838,1400 South Michigan,1400 South Michigan Avenue,60605,NEAR SOUTH SIDE,Multifamily Housing,344016,2008,1,65,9692980.2,14412324.7,,,,70.1,132.5,74.9,137.6,2552.1,7.4,41.86378484,-87.62455468,"(41.86378484, -87.62455468)"
2016,234823,525 Hawthorne Place Condominium Association,525 W Hawthorne Place,60657,LAKE VIEW,Multifamily Housing,275772,1969,1,85,5816654.8,13062535.5,,,,68.5,116,73.8,121.6,1765.9,6.4,41.94421223,-87.64214687,"(41.94421223, -87.64214687)"
2016,234748,800 N. Michigan Condominium Association,800 N. Michigan Ave,60611,NEAR NORTH SIDE,Multifamily Housing,602123,1999,1,3,49847545.8,12291069,,,,103.2,281.4,106.9,292.1,9840.8,16.3,41.89701919,-87.62529836,"(41.89701919, -87.62529836)"
2016,234740,Lakeside Tower Condo Association,1600 S Indiana Ave,60616,NEAR SOUTH SIDE,Multifamily Housing,243000,2006,1,3,12997683,7389625.9,,,,83.9,199.9,87.2,204.6,2788.2,11.5,41.85995405,-87.62288793,"(41.85995405, -87.62288793)"
2016,234641,Winston Towers II,6833 N Kedzie Ave,60645,WEST RIDGE,Multifamily Housing,260609,1966,1,2,7465224,37957122.3,,,,174.3,242.9,162.6,229.3,3392.1,13,42.00574707,-87.70855729,"(42.00574707, -87.70855729)"
2016,234566,1410 North State Parkway Condominium Association,1410 N State Parkway,60610,NEAR NORTH SIDE,Multifamily Housing,120150,1980,1,44,5072603.3,3110963.4,,,,68.1,159.8,70.6,163.9,1100.2,9.2,41.90826903,-87.62920718,"(41.90826903, -87.62920718)"
2016,234374,"(IL554-H) - Kinzie Station, Hi-Rise",330 N Jefferson Court,60661,NEAR WEST SIDE,Multifamily Housing,224616,2000,2,19,6786021,15582114.3,,,,99.6,167.7,107.7,174,2078.4,9.3,41.88774849,-87.64394791,"(41.88774849, -87.64394791)"
2016,234084,1530 Dearborn Parkway Association,1530 N. Dearborn Pkwy.,60610,NEAR NORTH SIDE,Multifamily Housing,115775,1972,1,91,2758168.7,3253603,,,,51.9,104.3,55.4,107.7,681.2,5.9,41.91037236,-87.63064547,"(41.91037236, -87.63064547)"
2016,233890,1464 S. Michigan,1464 S. Michigan Avenue,60605,NEAR SOUTH SIDE,Multifamily Housing,263772,2007,1,57,7114722.9,15022384,,,,83.9,144.5,88.4,147.5,2109.3,8,41.86220856,-87.62451705,"(41.86220856, -87.62451705)"
2016,233760,Park Newberry,55 W. Delaware Place,60610,NEAR NORTH SIDE,Multifamily Housing,260055,1995,1,5,10945648.2,22012325.7,,,,126.7,221,136.2,229.8,3186.7,12.3,41.89821936,-87.63056762,"(41.89821936, -87.63056762)"
2016,233591,Forty East Cedar Condominium,40 E Cedar St,60611,NEAR NORTH SIDE,Multifamily Housing,96895,1968,1,83,2405203.8,3220633.2,,,,58.1,112.8,60.6,114,614.4,6.3,41.9027204,-87.62690706,"(41.9027204, -87.62690706)"
2016,233452,Dearborn Elm Condominium Association,1155 N Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,111011,2002,1,11,4360447.3,7778824.1,,,,109.4,196.9,116.5,204.4,1216.9,11,41.9034538,-87.62967614,"(41.9034538, -87.62967614)"
2016,232841,222 E Pearson Condominium Association,222 E Pearson ,60611,NEAR NORTH SIDE,Multifamily Housing,221441,1964,1,40,4774336.5,20783887.6,,,,115.4,166.2,114.3,164.6,1983.9,9,41.897879,-87.62063269,"(41.897879, -87.62063269)"
2016,232666,Transportation Building (232666),600 South Dearborn St.,60605,LOOP,Multifamily Housing,447776,1911,1,65,12999655.2,8135564.4,,,,47.2,110.2,49.9,117.2,2828.2,6.3,41.87404337,-87.62944878,"(41.87404337, -87.62944878)"
2016,232458,4800-50 South Lake Park Ave,4800-50 South Lake Park Ave,60615,KENWOOD,Multifamily Housing,627860,1974,2,41,16370697.5,47296221.2,,,,101.4,161,109.3,168,5529.6,8.8,41.80747487,-87.59126397,"(41.80747487, -87.59126397)"
2016,232398,The Carlyle Condominium Association,1040 N. Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,502995,1966,1,61,18085118.3,7363191.9,,,,50.6,128.3,52.5,134.3,3724.6,7.4,41.90200586,-87.62471982,"(41.90200586, -87.62471982)"
2016,232062,Prairie District Homes Tower Residences Condominium Association,1717 S. Prairie,60616,NEAR SOUTH SIDE,Multifamily Housing,291068,2003,1,26,8067803.7,13318915.9,,,,73.5,135.1,79.5,141.1,2194.5,7.5,41.85847515,-87.61984803,"(41.85847515, -87.61984803)"
2016,231775,Quadrangle House,6700 S. Shore Drive,60649,SOUTH SHORE,Multifamily Housing,220820,1968,1,16,5349920.5,25456504.1,,,,139.5,197.1,154.8,213.2,2338.2,10.6,41.77303762,-87.56716244,"(41.77303762, -87.56716244)"
2016,231520,Lowell House,88 West Schiller,60610,NEAR NORTH SIDE,Multifamily Housing,293776,1969,1,44,4930541.3,25461932.3,,,,103.5,143.7,114.6,154.9,2261.2,7.7,41.90808621,-87.63117012,"(41.90808621, -87.63117012)"
2016,231486,Waterford Condominium,4170 N Marine Drive,60613,UPTOWN,Multifamily Housing,335787,1973,1,28,15446854.2,8596951.6,,,,71.6,171.3,76.2,181.9,3303.8,9.8,41.95765183,-87.6471076,"(41.95765183, -87.6471076)"
2016,231297,1000 Adams CA,1000 W. Adams Street,60607,NEAR WEST SIDE,Multifamily Housing,185669,1999,1,72,5291483.1,5876825.5,,,,60.2,122.7,61.5,122.3,1287.5,6.9,41.87952802,-87.65241652,"(41.87952802, -87.65241652)"
2016,231271,(IL345)-Walton On The Park,2 W. Delaware Chicago ,60610,NEAR NORTH SIDE,Multifamily Housing,370476,2010,1,29,14487229.2,19484048.1,,,,91.7,178,97.6,184.3,3705.2,10,41.89940389,-87.6287686,"(41.89940389, -87.6287686)"
2016,231205,Cornell Village,5201 South Cornell Ave,60615,HYDE PARK,Multifamily Housing,289148,1969,1,60,5661893.3,19380802.8,,,,86.6,131.9,90.8,135.2,2073,7.2,41.80086685,-87.58562562,"(41.80086685, -87.58562562)"
2016,231019,Aqua,225 N Columbus Drive,60601,LOOP,Multifamily Housing,1295101,2009,1,41,53406500.6,68896303.7,,,,94.4,185.3,99.6,190.8,13503.4,10.4,41.88656117,-87.62004511,"(41.88656117, -87.62004511)"
2016,230281,3440 Lake Shore Drive Condominium Association,3440 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,313424,1955,1,100,5856435.3,171177,,,,19.2,59.2,19.3,59.3,1088.6,3.5,41.94435889,-87.64163127,"(41.94435889, -87.64163127)"
2016,230101,Tiara Home Owners Association,6145-6147 N. Sheridan Rd.,60660,EDGEWATER,Multifamily Housing,314040,1965,1,99,7482597.9,,,,,23.8,74.8,25.1,78.8,1379.2,4.4,41.99355765,-87.65486698,"(41.99355765, -87.65486698)"
2016,229826,Waldorf Astoria,11 E Walton,60611,NEAR NORTH SIDE,Hotel,668071,2006,1,30,33300338.7,37447136.5,,,,105.9,215.4,108,216.4,8146.1,12.2,41.89977386,-87.62764315,"(41.89977386, -87.62764315)"
2016,229823,5040-60 Marine Drive Condominium Association,5040-5060 N Marine Drive,60640,UPTOWN,Multifamily Housing,234113,1939,1,53,4070737.8,16127524.3,,,,86.3,126.9,93.2,133.3,1606.9,6.9,41.97474038,-87.65143947,"(41.97474038, -87.65143947)"
2016,229402,State Place Condominium Association,1101 S. State St.,60605,LOOP,Multifamily Housing,542774,2005,1,94,8722064.9,23005902.1,,,,58.5,95,62.5,97.5,2829.6,5.2,41.86838196,-87.62701601,"(41.86838196, -87.62701601)"
2016,229057,Park View Towers CA,2740 N. Pine Grove Avenue,60614,LINCOLN PARK,Multifamily Housing,115066,1973,1,38,5578077.5,1361502,,,,60.3,164.6,61.6,166,1100.5,9.6,41.93214333,-87.64141628,"(41.93214333, -87.64141628)"
2016,229016,Fulton House Condominium,345 N. Canal St.,60606,NEAR WEST SIDE,Multifamily Housing,175456,1900,1,23,8510732.4,,,,,48.5,152.3,51.6,162.1,1568.7,8.9,41.88806221,-87.63991405,"(41.88806221, -87.63991405)"
2016,228537,201 E. Chestnut St.,201 E. Chestnut Street,60611,NEAR NORTH SIDE,Multifamily Housing,211080,1967,1,25,9112367,3004333.4,,,,57.4,150.5,61.7,159.9,1839.2,8.7,41.89810086,-87.62158078,"(41.89810086, -87.62158078)"
2016,228455,Hemingway House Condominium Association,1850 N. Clark Street,60614,LINCOLN PARK,Multifamily Housing,192100,1969,1,21,8602740.4,19739828.2,,,,147.5,248.5,159.4,260.9,2634.1,13.7,41.91645312,-87.63490931,"(41.91645312, -87.63490931)"
2016,227730,4300 Marine Drive Condominium Association,4300 N. Marine Dr.,60613,UPTOWN,Multifamily Housing,193880,1930,1,71,2195530.6,13423123.8,,,,80.6,108.3,88.6,116.7,1117.6,5.8,41.96126002,-87.64738594,"(41.96126002, -87.64738594)"
2016,227696,Opera Lofts Condominiums,2545 S Dearborn Street,60616,NEAR SOUTH SIDE,Multifamily Housing,142903,1909,1,68,3894214.5,4033238.8,,,,55.5,115.2,55.5,115.2,932,6.5,41.84616943,-87.62781662,"(41.84616943, -87.62781662)"
2016,227642,Granville Beach Condominium Association,6171 N Sheridan Rd.,60660,EDGEWATER,Multifamily Housing,381380,1963,1,56,5388827.5,28202894.2,,,,88.1,122,95.9,129.5,2491.3,6.5,41.99444431,-87.65487158,"(41.99444431, -87.65487158)"
2016,227382,Drake Tower Apartments Inc.,179 East Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,246310,1928,1,100,4866440.1,5987.1,157176.9,,,20.4,62.8,,,907.7,3.7,41.90042814,-87.62262826,"(41.90042814, -87.62262826)"
2016,226985,"7321 South Shore Co-Operative Apts., Inc",7321 S. South Shore Dr.,60649,SOUTH SHORE,Multifamily Housing,171630,1926,1,46,1525529.1,13997820.5,,,,90.4,113.5,99.9,123.5,1024.7,6,41.76367663,-87.56017328,"(41.76367663, -87.56017328)"
2016,224902,209 E Lake Shore Drive,209 East Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,257300,1920,1,54,6655088.9,16069692.2,,,,88.3,146.8,96.6,155.5,2080.2,8.1,41.90090276,-87.6212397,"(41.90090276, -87.6212397)"
2016,224416,400 East Ohio Condominium Association,400 E Ohio Street,60611,NEAR NORTH SIDE,Multifamily Housing,285156,1981,1,33,13346365.6,5550916.7,,,,66.3,167.4,70.1,176.6,2754.9,9.7,41.89285273,-87.61741095,"(41.89285273, -87.61741095)"
2016,223537,Catherine Courts Condominium Association of Chicago (5348-58 N. Cumberland Ave),5348-5358 N. Cumberland Ave,60656,OHARE,Multifamily Housing,104280,1960,1,96,962675.3,5204898.1,,,,59.1,81.4,61.9,82.9,453.9,4.4,41.97645061,-87.83664806,"(41.97645061, -87.83664806)"
2016,222943,University Park CA,1451 E. 55th Street,60615,HYDE PARK,Multifamily Housing,538980,1963,1,72,4601177.5,49809102.8,,,,101,123.8,113.4,137.3,3493.7,6.5,41.79535144,-87.59076509,"(41.79535144, -87.59076509)"
2016,222598,(IL510) - Emerald Condo,123-125 S Green St.,60607,NEAR WEST SIDE,Multifamily Housing,251501,2008,1,47,6662605.6,14024804.2,,,,82.3,141.7,87.8,145.4,1973,7.8,41.88022924,-87.64817387,"(41.88022924, -87.64817387)"
2016,222552,Venetian Condominium Association,222-232 W. Division St.,60610,NEAR NORTH SIDE,Multifamily Housing,222808,2002,1,76,4364002.6,8892957.4,,,,59.5,103.4,64.8,109,1276.7,5.7,41.90384465,-87.63521255,"(41.90384465, -87.63521255)"
2016,222150,"The Barry Condominium, Inc.",3100 N. Sheridan Rd.,60657,LAKE VIEW,Multifamily Housing,175279,1924,1,93,2600954.3,10542663.1,,,,75,109.7,82.9,118.1,1039.4,5.9,41.9378917,-87.63990203,"(41.9378917, -87.63990203)"
2016,221751,Appleville Condominium,501 W. 24th Place,60616,ARMOUR SQUARE,Multifamily Housing,260000,1978,1,95,6988345.8,4188628.2,,,,43,101.3,45.8,108.4,1510.6,5.8,41.84787679,-87.63924831,"(41.84787679, -87.63924831)"
2016,221086,1500 Lakeshore Drive Building Corp.,1500 Lakeshore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,287158,1928,1,54,6536941.6,18268008.8,,,,86.4,138.3,93.4,142.9,2175.2,7.6,41.90981067,-87.62674615,"(41.90981067, -87.62674615)"
2016,219559,Jefferson Tower CA,200 N. Jefferson Street,60661,NEAR WEST SIDE,Multifamily Housing,224589,2005,1,41,6430719.2,11091818.7,,,,78,141.8,82.1,144.6,1774.5,7.9,41.886209,-87.642799,"(41.886209, -87.642799)"
2016,216479,1122 N Dearborn,1122 N Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,235263,1999,1,66,5584451.1,11058599.9,,,,70.7,123.9,76.1,128.6,1616.7,6.9,41.90249434,-87.63034062,"(41.90249434, -87.63034062)"
2016,214929,Westhaven Park Tower Condo Assoc (100 N. Hermitage Ave.),100 N. Hermitage Ave.,60654,NEAR WEST SIDE,Multifamily Housing,175863,2003,1,97,3542242.9,5738931,,,,52.8,97.5,56.2,101.1,957.7,5.4,41.8837175,-87.67098763,"(41.8837175, -87.67098763)"
2016,214742,The Whitney Condominium Association,1301 N Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,229582,1997,1,66,5043096.4,10638898.8,,,,68.3,117.6,73.8,121.9,1494.6,6.5,41.90615611,-87.62971641,"(41.90615611, -87.62971641)"
2016,210090,600 - 618 S Wabash Ave.,618 S. Wabash Ave.,60605,LOOP,Residence Hall/Dormitory,95466,2005,1,,,56632.5,,,,,,,,,,41.87382535,-87.62659474,"(41.87382535, -87.62659474)"
2016,208356,Cameron Elem-CPS,1234 N Monticello Ave,60651,HUMBOLDT PARK,K-12 School,137334,1897,1,63,2364156.7,4749591.9,,,,51.8,90.4,57.6,96.4,688,5,41.90411441,-87.71824487,"(41.90411441, -87.71824487)"
2016,206858,3240 North Lake Shore Drive,3240 North Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,254911,1928,1,99,2951990.7,14420488.3,,,,68.2,95.8,75.7,103.6,1310.1,5.1,41.9413697,-87.63997004,"(41.9413697, -87.63997004)"
2016,200849,Sheridan Surf LLC,2850 N Sheridan Rd,60657,LAKE VIEW,Multifamily Housing,188910,1929,1,65,4097631.2,11215103.6,,,,81.1,130.4,88.1,137.8,1351,7.2,41.93394444,-87.63964018,"(41.93394444, -87.63964018)"
2016,188280,Blackwood,5200-5208 S. Blackstone Avenue,60615,HYDE PARK,Multifamily Housing,148157,1930,1,50,5025200.4,4842400.2,,,,66.6,140.8,70.5,149.3,1183.5,8,41.8007869,-87.59048115,"(41.8007869, -87.59048115)"
2016,182200,Del Prado,5301-5317 S. Hyde Park Boulevard,60615,HYDE PARK,Multifamily Housing,221162,1918,1,51,7711638.6,3862318.8,,,,52.3,127.8,54.1,132.6,1626.6,7.4,41.79901055,-87.5834949,"(41.79901055, -87.5834949)"
2016,181840,30 E. Adams,30 E Adams,60603,LOOP,Office,175200,1923,1,,6504728.9,,,,,37.1,116.6,36.5,114.7,1199,6.8,41.87953759,-87.62649075,"(41.87953759, -87.62649075)"
2016,176020,Hyde Park Bank,1515-1531 East 53rd Street,60615-4557,HYDE PARK,Office,158000,1926,1,,3388048.1,8932458.7,,,,78,126.7,85,132.9,1098.9,7,41.7992525,-87.58844296,"(41.7992525, -87.58844296)"
2016,176015,Wentworth Condo,2734 South Wentworth Avenue,60616,ARMOUR SQUARE,Multifamily Housing,63983,2004,1,86,2042808.8,1310715.1,,,,52.4,121.8,54.2,121.7,446.2,7,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2016,176010,420 N Wabash Ave,420 N. Wabash Ave.,60611,NEAR NORTH SIDE,Office,102450,1906,1,17,9760142,5492500.1,,,,148.9,355.4,148.9,355.4,2090.7,20.4,41.8896962,-87.62666374,"(41.8896962, -87.62666374)"
